,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Kurs_mean_3,Einstandspreis,smaller_6_3
857,2019-11-13,51306.0,20.5050005,20.398325016666636,19.84398251,19.443799578333294,27.451,
858,2019-11-14,66162.0,20.541000500000003,20.420533349999967,19.8361225075,19.450392077499963,27.451,
859,2019-11-15,38197.0,20.5855,20.442249999999966,19.8304887575,19.45738874499996,27.451,
860,2019-11-18,74130.0,20.633499999999998,20.4667166833333,19.8262562575,19.46423207666663,27.451,
861,2019-11-19,46371.0,20.6189995,20.489566666666633,19.821117502499998,19.470597077499963,27.451,
862,2019-11-20,198869.0,20.526000500000002,20.508316666666634,19.8141862525,19.476654993333295,27.451,
863,2019-11-21,36365.0,20.458999499999997,20.5297999833333,19.8094612475,19.48290374416663,27.451,
864,2019-11-22,64535.0,20.5509995,20.553791616666633,19.8035012525,19.489769575833296,27.451,
865,2019-11-25,66972.0,20.7155,20.578633299999968,19.7953525,19.4969220783333,27.451,
866,2019-11-26,78836.0,20.764999500000002,20.602166649999965,19.7875162475,19.504168744166634,27.451,
867,2019-11-27,51857.0,20.8689995,20.621866633333298,19.7806849975,19.511751659999966,27.451,
868,2019-11-28,46599.0,20.849,20.643266583333297,19.773986252500002,19.519469159999964,27.451,
869,2019-11-29,91072.0,20.840501000000003,20.659349883333295,19.7684750075,19.5269899933333,27.451,
870,2019-12-02,187524.0,20.6764995,20.681199866666628,19.7639075025,19.534389576666637,27.451,
871,2019-12-03,211200.0,20.411499499999998,20.706116516666626,19.759963754999998,19.541782494166636,27.451,
872,2019-12-04,29620.0,20.4274995,20.727499866666626,19.7559562575,19.5493604108333,27.451,
873,2019-12-05,59901.0,20.5054995,20.747266549999956,19.7474700125,19.557249995833306,27.451,
874,2019-12-06,79393.0,20.6445,20.76819984999996,19.741468765,19.56516124499997,27.451,
875,2019-12-09,116695.0,20.7115,20.785149883333293,19.737635009999998,19.572919162499975,27.451,
876,2019-12-10,63171.0,20.5889995,20.79769988333329,19.733391259999998,19.580283744999974,27.451,
877,2019-12-11,64778.0,20.6360005,20.816699899999957,19.7302350075,19.58744707916664,27.451,
878,2019-12-12,64999.0,20.678499,20.83909988333329,19.7267200025,19.59433541166664,27.451,
879,2019-12-13,104018.0,20.7915,20.87113323333329,19.722768747499998,19.600915827499975,27.451,
880,2019-12-16,108983.0,20.9270005,20.901716583333286,19.7167174975,19.607933744999976,27.451,
881,2019-12-17,57773.0,20.913,20.92449991666662,19.7088837475,19.615169161666643,27.451,
882,2019-12-18,37906.0,20.962998999999996,20.946866633333286,19.70196125,19.621760412499977,27.451,
883,2019-12-19,61019.0,20.971998999999997,20.966033316666618,19.6978500025,19.629325413333312,27.451,
884,2019-12-20,89394.0,21.1154995,20.986199966666618,19.69411625,19.637994578333313,27.451,
885,2019-12-23,83389.0,21.1940005,21.012716583333283,19.69012375,19.646577494999978,27.451,
